Gene,p_value,Log2FC,adjusted_p_value
EIF4EBP1,1.141716368451389e-06,1.7593675518045284,9.90916898189578e-06
AR.1,2.024853747981332e-06,-2.178778829632364,1.5850160742843287e-05
IL10RB,2.5041434243288933e-05,-1.2451266130724932,0.00013202312457266045
POLR1D.1,5.668023077463057e-09,1.322519902789029,1.3924631666715442e-07
FBXL14,0.00018801370159466288,-1.155096035513833,0.0007545036100173664
RNF150,1.767684654547258e-07,-4.943143906240764,2.1487296644644585e-06
SCPEP1,2.68496159605255e-07,-1.5310962534389798,3.014331378888146e-06
IL17RB.1,6.094241422323928e-08,3.450017400203831,9.122446134469231e-07
THAP10,3.5441688463539617e-06,1.0150702106395642,2.4928294764589818e-05
ROBO2,0.020785280691575512,1.1208653890138223,0.046783752725437416
RRS1,2.4553188030619727e-07,1.8271592578409184,2.8105671995421468e-06
SERPINB7,0.005530268117508058,5.427461090034009,0.014697911575272404
AFTPH,8.1570102724431e-06,1.030482694165621,5.0602661041352835e-05
SAMD10,0.00016028033547099718,1.519920312903566,0.0006585773221130952
C21orf81,5.1995326242489315e-05,-1.0530926544380357,0.0002466775700092778
PCMTD2,4.397032548591204e-06,1.5791656144007522,2.9893892141571332e-05
POLB,1.58604130788436e-05,1.1924997584024268,8.949370476981327e-05
LGI2,9.688737119050093e-06,-2.3342628410298225,5.840623485027371e-05
PCSK5,2.098223680215778e-06,-1.4203166402318281,1.6277828024026918e-05
NSUN7,0.0020028478386871894,1.1207330690345803,0.0060042130342481915
SND1,7.035374049671236e-10,1.1802971935958926,2.6186700992937362e-08
PDCD4,6.946891230579315e-07,-2.249504092057058,6.530077756744556e-06
TNFRSF17,0.0011696593030005903,-3.242256343767764,0.003747827250991512
GFER,0.0007911636428602893,2.6277395904932552,0.0026552457266584956
ZAK.2,0.0017272912737833024,-1.007260071680168,0.005283086945761586
EBNA1BP2,2.553489309127042e-11,1.25981153141427,2.0524132910751556e-09
OR8H3,0.01708027528318032,2.02663231233519,0.03951082657790117
ROD1,1.1640187601640283e-10,1.0780671501259018,6.298193213531415e-09
DCN.2,1.1281992760820654e-06,-2.059419867711483,9.8110438026674e-06
PKIB.1,8.289135822446297e-06,-3.5379692861114087,5.120751575749057e-05
POP1,2.0701793892421015e-09,1.839651248857967,6.164410680663998e-08
P2RY8,3.080332951138422e-05,-1.561625685397786,0.00015756077055119843
SPAG5,7.986977084036962e-15,2.115920853257072,6.327967844009855e-12
NUP155.1,8.222795459365579e-09,1.0429288941629409,1.8481711699145493e-07
SNRPD1,2.189470970567689e-08,1.2562073386849582,4.007526733586932e-07
TF,2.1635083853970468e-05,-1.896929370784724,0.00011660658411479127
PRKCE,0.00019238897889556738,-1.4024430737192777,0.0007699724170700463
TCN1,0.018803917064171484,8.795661123860707,0.04288097205505553
CD8A.1,0.0026554719735389885,-1.364775664302396,0.007706705935281961
KCNK3,6.830973566852311e-06,-1.3495496952871866,4.3333805435244975e-05
MAPK15,0.00018432218129569138,1.5191614932606052,0.000741971197580043
SFTPD,4.041035632239775e-07,-9.302737338268214,4.204799928030355e-06
DLG4,8.151988422818229e-07,-1.234175277343006,7.4574726256412195e-06
TNNI3,0.00029388670003539314,2.379496184918137,0.0011159846890765423
FLJ32252,0.0008149242924336127,1.1604872978564775,0.0027275619347234856
UCK2,2.723285282644312e-12,1.1967066080302047,3.597464136079323e-10
SYT4,3.0149876493636523e-06,-4.266032083092202,2.190501467019589e-05
FANCE,3.6913251090016654e-10,1.1690702841602763,1.5747760811171722e-08
DEGS2,0.003239167632826989,1.3822137876236749,0.009208983053522225
PPIL1,4.535924463402991e-05,1.035750381555835,0.00021951341251337688
ZNF134,3.3966000308039225e-06,-1.0287152281208813,2.4073538365288888e-05
FXYD6,4.0433992663032e-06,-5.000250784328264,2.7911052875439257e-05
KLHL6,0.011603130555307832,-1.5394720862576259,0.028217918026633298
TCEA2.2,4.621258844908284e-06,-3.658538685001254,3.1179442279636675e-05
TMPO.1,1.1631572603083075e-07,2.377547755802339,1.539587151711187e-06
C1QTNF3.1,1.1232093720338797e-05,-1.6265912985020812,6.636850884698783e-05
COL15A1,0.0018441031882143564,-1.0681873499890742,0.005591796764262888
KIAA1377,0.009109798630473159,-1.8512309384515082,0.022861060273576532
XKRX,1.343086975445895e-06,3.0628434950580266,1.13332223139185e-05
CCL19,6.68421702307509e-05,-3.564744374586992,0.0003067494216795569
CBFB,6.378700392932648e-13,1.2694550403384657,1.3476675192077892e-10
ELF3,1.3281415016098919e-05,1.0777547574497284,7.644912058047182e-05
TPSG1,0.018882211885648315,-1.014866663235237,0.043046242777846286
FRMD6,9.395300459989692e-08,-1.7262875349355449,1.2977916899402946e-06
MCCC2,1.0551134559142624e-07,2.4956266100222777,1.4211679967214328e-06
UMODL1.1,0.001558424965820812,4.8465202196711115,0.00482513600024688
KBTBD3.1,0.0008866075225184134,-1.202075061996458,0.002936912241234655
GIMAP5,3.098671012272318e-07,-1.9778521880605942,3.377932075491356e-06
PLCD1,3.1643833180993394e-07,-2.0105101650370827,3.434398178939289e-06
IQGAP2,0.0011721300996308493,-1.1251613968406105,0.00375271094388956
PIH1D2,0.0036264370785405596,1.1773405929239815,0.010166689021438738
UBE2C.2,1.9275653137657856e-10,2.974764926882746,9.544890384058078e-09
PRKDC,1.38798198505894e-06,1.3258918092610639,1.1597360586270254e-05
C5orf23,0.001027661578390747,-2.056146009469064,0.0033471802165644295
JAM3,1.60991604479563e-07,-3.277790236703215,1.990893174429672e-06
PIWIL4,2.854389910070319e-07,1.2553306182455266,3.1738062403238726e-06
FLRT2,0.000297031099765994,-2.6393105936842858,0.001125945740683873
CTSO,4.161899044610667e-11,-1.5765617765435609,2.764298455258774e-09
SP6,0.00032655342505110243,1.5004949240964516,0.001224106316548438
RPL32,3.7997379391765296e-09,1.873231138333587,1.0242209774324682e-07
HBB,1.1917037896006301e-05,-2.1163916409694714,6.960704810031694e-05
LAX1,0.010791827877939728,-1.347864725221143,0.026468315051875614
IDE,9.93461414735514e-11,1.0884505143717123,5.565390915275919e-09
CCR2.1,6.553325261893248e-05,-1.3649266545460828,0.0003015469745701863
HSPBP1,1.7033727379125647e-07,1.2846206943040253,2.0850340507144024e-06
APBB1.2,1.0419085468385371e-05,-2.149078823503575,6.22172253110797e-05
DBN1.1,0.000112292232591924,-1.2740675615470245,0.0004817425812839377
CHRNA5,8.017088704156236e-07,1.027353072466867,7.364434609234035e-06
FAM73A,1.2436155915585438e-05,-1.3362314376001754,7.220195834371823e-05
TACC1,6.567057878165214e-07,-1.0435146981183063,6.220478734808587e-06
BTG2,5.390063477224641e-05,-1.5068373467096592,0.00025435687764039874
FABP2,0.0012945579161990162,-1.150443715181746,0.004097955595456475
LOC285016,5.565697667955379e-05,-1.4886850175908446,0.0002615877903939028
C10orf113,0.00045333691907901557,1.3355726702409392,0.0016231159155663138
AKAP12.2,1.7770845701903422e-05,-1.5482189306469736,9.87546195017599e-05
LY6G5C.2,0.022388852536281565,1.1800957036324728,0.04999238094261402
PIK3CG,5.622340076290804e-06,-1.9622545169499155,3.674896648569098e-05
AGRIN,2.6263578279722782e-05,1.121259820642475,0.0001372511709204641
BIK,1.375053102983982e-06,1.951006494654167,1.1514081347671487e-05
WDR74,0.00013782880895393747,1.2264757772952124,0.0005774493480328894
KRT24,2.2520167864263083e-05,-5.121949795323223,0.00012076079378796525
CBX2.2,8.537683752449967e-06,3.3500506949889806,5.252356527020246e-05
TEP1,0.00032715135321081213,-1.9370546395596908,0.001225519354884947
WDR12,1.762927583568494e-11,2.2598356289411887,1.5528332065322355e-09
AKAP6,8.931468404648523e-05,-3.93243455701932,0.00039429989072382654
CMA1,0.0016445340800543262,-1.079188951029105,0.005056457939282768
PODN,3.8916869919168014e-07,-3.0305351039169874,4.074241822967547e-06
PNMA1,4.0636266697931226e-07,-2.109830558190281,4.223252782799506e-06
TREX1.2,8.260535201068891e-05,1.0832857285075579,0.0003685674032592765
NAALADL1,1.323987649261111e-08,-2.2826676088819235,2.697092930322175e-07
GARS,6.151159236741347e-10,1.2355571005531711,2.3690506338171884e-08
GTSE1,4.838426411015559e-07,1.228122751161754,4.8855553710500294e-06
SNRPD2.1,9.35811997796532e-08,2.0715761510739417,1.294559709860783e-06
AMBP,0.0003566652963116037,2.6107578614593496,0.0013209120089109545
CNTN4,9.952802277289655e-06,-1.118543761297898,5.9722197922475984e-05
PADI2,0.0018103003398614794,-1.0864648886469217,0.005501011252660238
C18orf24,1.7946052349589338e-09,2.2912880197672036,5.5064346517744105e-08
ECE2,0.022056395205618248,-1.3373207551224398,0.04932450314933823
SYNC1,3.2964079694975525e-05,-3.6858814114993956,0.0001671104076675816
FLJ38717,0.0007918248990925775,-1.1547094567835252,0.002656661155697178
ACN9,4.809633170948335e-07,1.616464074162793,4.865339820534331e-06
PEA15,3.3759239759094254e-06,-1.3132059844360349,2.3957399376457874e-05
ULBP2,0.005335404755245424,2.927506201267945,0.014263752601875691
TMIGD1,0.00010520067561917996,-5.120053614110279,0.00045483761214887703
KIAA1324,0.011331409317889571,1.9075648698315,0.027648040509025765
MCM4,3.852210318484549e-07,2.4866377607083976,4.0386310824792644e-06
SYT15.1,5.107241261934506e-06,-1.3210149381195135,3.3940022050525634e-05
NOC3L,7.810787226394689e-10,1.1616148393716719,2.845229947953034e-08
SNRPB2.1,0.0007827361762086295,1.0201421304738982,0.0026321387498881668
DRD1IP,7.00665661187912e-06,-4.620931049690773,4.4205987228204053e-05
AS3MT,0.0003351413966727463,-1.4940517502186648,0.0012516459164626605
GMPS,1.0910080035880446e-12,1.2552245429039903,1.8761954691160608e-10
PRKCA,9.059739390234156e-06,-1.4371784074994878,5.5199466803887534e-05
ELK4.2,3.3571798249731054e-14,1.7481904455194437,1.8164799326147163e-11
PABPC5,1.0721121501851584e-05,-1.1825890378721837,6.371212413530017e-05
ZNF575,6.126314535021099e-05,-1.0367368618371797,0.0002846798526286302
NUP37,3.7817712254049845e-11,1.5109014332738173,2.6280380247707e-09
FAM130A2,1.6359704975201795e-05,-1.3037641717447102,9.175647476265171e-05
LOC54103,9.492061113498202e-06,1.1790590771203782,5.745481138931627e-05
C19orf51,3.498150902532752e-05,1.697874305378074,0.00017593058177689088
PDIA4,5.6075210182982885e-06,1.3019232706082704,3.667371647108763e-05
ZNF536,7.774501930451562e-07,-1.4336257864955027,7.185068352251873e-06
RBM10.1,0.005759347610133248,2.3017757256855886,0.015219221844335436
HLA-DPA1,0.0001748260861411332,-1.2812604056847796,0.0007096691482076669
SQLE,1.6309385677984198e-05,2.7081582748644966,9.152729873017998e-05
OCIAD2.1,2.194302236549981e-06,1.009372405043493,1.6872929225519854e-05
FABP1,0.00018551631995190724,-1.8874910031651009,0.0007456956046046585
NR4A1.1,0.006080533976951654,-1.7375965873447674,0.015965269942560718
MAP1A,3.101493606766936e-07,-2.889444761230817,3.3793484367641312e-06
C12orf34,7.622134684304396e-07,2.1407971164526236,7.063050786825762e-06
SH2D3A,3.7612748128034304e-08,1.3051911360512154,6.176174718521932e-07
MTHFD1L,4.195173189092769e-09,2.3052274663415524,1.1000676362509926e-07
ANGPTL2,0.00012425492199152254,-1.9260699933082055,0.0005269491855209206
D4S234E,2.1352842357206978e-06,-1.1508634313741775,1.6510681591226198e-05
AGK,5.986598549434146e-07,1.1161055016551185,5.774204444375962e-06
P2RY1,1.2941214197062295e-07,-2.346213884642517,1.675936344119264e-06
TRIM14.2,0.014005268561979407,-5.309032929140382,0.03328257930144094
OTUD6B,1.049115099217346e-06,1.4961953428114212,9.22456177607515e-06
C10orf32,2.0209993725859385e-06,-1.1013161448170177,1.5831161751923187e-05
ELAVL4,1.1375384880263984e-06,-5.130693539523106,9.876772531654646e-06
C20orf23,7.668581904464367e-05,1.2216715085627143,0.00034560321277602054
WNT5B.1,0.0004842538472468627,-1.452515949206358,0.0017207572236624061
TMEM27,0.000676398076139869,1.2763535950582594,0.0023171051767012984
GAS1,0.00044869546383079516,-2.860292011425819,0.0016085746880449838
CCL8,0.000514522635799957,-1.932093437439013,0.0018166751794662177
IPO4,1.2948248026314654e-06,1.4304017509138705,1.1009733009419866e-05
LOC730417,3.3867158363732205e-06,-4.586913831231005,2.4018831238524142e-05
FABP4,0.012033828642812041,-6.146829095622646,0.029153484177366205
SGEF,0.0014599877016071054,-3.16871006349606,0.0045540448780163134
GPR124,1.04893939654096e-05,-1.2187964627388084,6.25334672158445e-05
OSBPL1A.1,2.5375219358998095e-11,-2.424652651300895,2.046995877309141e-09
CYP21A2,0.0005919804493303718,-2.6043093559948947,0.0020559818185530614
GRIK1.2,2.0528828883688714e-08,-1.593150237879065,3.808865231487094e-07
ESM1,8.370158934396174e-07,6.497453409601639,7.622479712670146e-06
NAP1L5,4.418805597307471e-06,-1.3569973281282186,3.0032715493464748e-05
CARD14.1,2.3129326165909846e-07,1.7714520058781877,2.6863925218038954e-06
CCL5,0.0006418837220089397,-1.532362070302403,0.00221454875412851
C13orf18,3.0165804100905355e-06,2.705247165182251,2.190501467019589e-05
RDH5,3.657632270227974e-08,-1.9262332668159843,6.041765769377318e-07
SOX11,0.0005259808105834052,-1.2825940748469211,0.0018527085268310987
ST5.2,9.760547350096632e-08,-1.7578211001077761,1.3390722474616184e-06
QKI,1.3671871361089254e-06,-1.6620973446033904,1.1477531736386764e-05
TGFB1I1,6.094855612364966e-07,-2.9060377583591324,5.8531721603768136e-06
TIMP3,6.510548084384501e-05,-1.003380907343943,0.0002999584604444149
PAICS,6.09030033083948e-12,2.673770163950179,6.707313603026886e-10
FOXP4,9.259220792608337e-06,1.3867806851236182,5.624713924694864e-05
MUSTN1,5.3160435523130444e-05,-2.3801254850896303,0.00025129391387439736
STX12,5.895391728883359e-18,-1.0395628151334648,3.2695842528387106e-14
GPR161.2,0.00011400814419173365,-1.7082181113848343,0.0004883484593067039
ST6GALNAC5,0.014929307380773695,-2.013788888987772,0.03519572315994513
MTFR1,2.4479803692641322e-05,1.2231094226371777,0.00012951585144706777
CD177,0.0029885516772443412,-4.700096706330751,0.008557384614336591
GBP2,2.35282653454782e-07,-1.317480788517912,2.721329710240294e-06
CCL28.1,0.0018756401116730007,-1.870940495552703,0.005673384039836273
FECH,1.0025802348008311e-05,-1.0965433397801574,6.012706086409225e-05
CHN2,0.016411765998563393,1.2476327600956187,0.038147382325244165
STAC,6.014564721197708e-06,-1.0178469387402878,3.89227257220099e-05
MAP6.2,4.951910707681871e-05,-2.955778617724464,0.0002364977118174696
ANGPT2,0.001109749045768375,1.3435128582416587,0.0035814188000182763
SLC7A4,0.013148251301787085,1.0504158291560675,0.03152965159213541
KIAA0523,2.1623007320581972e-06,-2.4008852852771803,1.6667296539256097e-05
POLE2,1.6199060814476825e-09,2.2984753171816603,5.090084491619743e-08
MYOZ3,4.0245107317530905e-08,-2.6729731947534576,6.526297227573871e-07
LRRC36,2.3640661834289054e-05,2.410146274486801,0.0001258264016631162
CALCOCO1,9.664873207712952e-07,-1.140099063184735,8.588853811896011e-06
DTD1,4.940553665981146e-07,1.2452208980472195,4.971772088589236e-06
AMPD3.3,1.4295414098009865e-07,1.538248690721304,1.815131666401478e-06
MRPL48,2.6186018304973797e-09,1.0265673506137212,7.495621033258563e-08
FBLN2.1,2.5042972782264475e-05,-2.097755076312829,0.00013202312457266045
SNRPB,8.883772966469839e-08,1.7991331290771733,1.2387028251927524e-06
IL24,0.0002339703454375862,4.573000586988618,0.0009163838529638794
TUSC3.1,0.00048563950194992894,-2.0307145946131913,0.0017248261208977723
TMEPAI.2,0.0004117510954547807,1.6215234393662765,0.001495952555121005
CGREF1,0.003877790097091788,1.0686501578706524,0.010782096158682627
SLC9A7,1.2200788770891093e-05,1.0933126557558794,7.09654688236623e-05
RPL34,1.5418666111061736e-05,1.6382011133573844,8.734619229003921e-05
LAS1L,3.264527076267986e-06,1.119264521625972,2.3293749971028953e-05
CDC14A.3,0.0002454318280326677,-1.4265730447161982,0.000954700977218429
NCAPD2,5.140157595695236e-05,1.332164769211266,0.00024448811342817994
ZIM2,0.002166235940579059,-2.4637685376220797,0.006431447819299497
PDE1A.1,1.5412549775585026e-06,-3.2025310187216256,1.2654034205091717e-05
MT1X,1.1416274015638576e-07,-2.1666170823943673,1.515611147593813e-06
CBX8,1.8459380229733673e-06,2.048515874232521,1.4687566961260838e-05
TNFRSF10B.1,0.000686257571097104,1.0577265958328024,0.0023453917666335163
ERO1LB,0.01985277098774186,-1.4112773056344552,0.044931021382581655
AFF3.2,2.1783405981951377e-07,-4.304904714929135,2.554138891668125e-06
HECW2,0.001260898772621997,1.3487133266212918,0.004005122905476287
EID1,0.00015043434633514772,-1.8748428968742479,0.0006223863370195668
FLJ43339,5.739103770441967e-08,-1.9173784502201592,8.708363751264336e-07
TSPYL2.1,0.00021013850224934594,-3.8454159359252147,0.0008325973448650635
SRrp35,6.19971109218322e-06,-2.298806347562767,3.9865040831592046e-05
KCNH8,4.19657517992162e-06,2.619584061039064,2.8804843784085575e-05
LTB4R2,0.003741898642483029,1.2416877151757006,0.010448115731257836
EPB41L4A,4.477196098688923e-07,-1.3514664493022055,4.5939925186547215e-06
SMOX.1,0.00038354824655323746,1.6708126109142798,0.0014063858349647968
SPACA3,0.0021944456400215884,3.0092159360142725,0.0065021480002990404
ARHGAP24.1,5.47854813263354e-06,-1.7965444603806047,3.5946794372772095e-05
SSPN,1.795925977580893e-08,-2.8420059342520263,3.429796833187345e-07
RBP2,0.0007128017330817802,2.3298166363023407,0.002423416650833136
FAIM3,0.00197007218217142,-1.1744827455096045,0.005915549714305737
DPY19L4,1.934606916760876e-06,1.1679370650769965,1.5273067559225363e-05
SFRP1,6.508279270579047e-09,-6.121595071145126,1.542517813445786e-07
NPM2,0.0034589535693407363,1.6357004286873034,0.00974887144394926
LIG3.2,2.9559811031674465e-06,1.157610024200717,2.154961708598969e-05
RNF128.1,4.908511059916128e-06,1.2169154728593146,3.28081980576015e-05
GHR,6.308484274352236e-07,-2.8442860761093574,6.014070268252256e-06
KLHDC1,1.222960946465381e-08,-2.2680517671116895,2.5260861858834273e-07
EPHA3.1,2.8195131481936817e-07,-1.7146155669921743,3.143119581885861e-06
C6orf134.2,1.6720083249451665e-06,1.7697991343938835,1.3542107586923538e-05
CCT4,5.142896419766856e-09,1.2686152365329768,1.2906110200917185e-07
POFUT1,7.8717059917708e-05,1.3095095743769853,0.0003534222338017475
NAT9,1.915750352619108e-09,1.0954706455699093,5.797954409618321e-08
PSPH,3.701024715850307e-07,2.1180512353160283,3.9078311421429425e-06
C21orf59.2,1.0871520423675647e-09,1.1260071659684492,3.716083344820039e-08
OLFML1,0.0003227730811319277,-2.254175563259049,0.0012113683017815403
C20orf175,0.0010470550761217548,-2.544100822327237,0.003402353860946977
PPIAL4,1.8727754541575132e-06,1.312137782830531,1.4858959468894947e-05
CHORDC1,1.1372857806127132e-07,1.3419051260078145,1.5143786168734953e-06
ANK2.1,1.1323444322815853e-07,-6.014482592688411,1.508704437581663e-06
ARMC4,0.00013539699589913833,-3.6989388149641997,0.0005687648091320744
MPPE1.1,3.25481048570061e-11,-1.0991005247617007,2.3596312357772e-09
ITPKA,0.0001659023393452949,-1.8280274830139476,0.0006785356740479391
RAP1GAP,0.008824072630636188,1.5364713787046913,0.022232053065080432
DCC1,5.095468850813215e-08,2.1883764117045548,7.921365170738637e-07
MPL,3.271154336832126e-06,-1.7328936735221774,2.3333533057326007e-05
HAGHL.1,2.234950637427188e-06,2.3381990949960914,1.7132047318826793e-05
BCAS1,0.00027468869260726205,-2.422941192667813,0.0010522697214297187
SCML1,5.566809405742089e-06,1.9617143278491227,3.647197278705921e-05
GIMAP7,2.7964224613710907e-06,-1.696639957418327,2.0582560014285426e-05
LYPD6,1.1518835223037446e-05,1.5928529065564847,6.77628853322362e-05
LOC153222,3.650089838737283e-08,-1.1604353578146256,6.033799775152599e-07
DKFZp451A211,6.618927451586574e-05,-2.129843408224459,0.00030413066815657944
LOC340843,5.3004493431380176e-05,-2.911822694038288,0.0002507146444097522
PRSS22,2.3119318853884605e-06,5.545576203740926,1.7661121537692016e-05
MS4A1.1,0.005660065183705739,-3.4019210296440625,0.01498900394357504
MYL9.1,1.774732776936121e-06,-5.459051050393391,1.4192744024351446e-05
NCAM1.1,0.00038637218619839563,-1.7067487690962455,0.001415113328369634
HIATL2.1,2.1841818977925643e-09,1.3328032778001715,6.460518829417365e-08
GTPBP3.2,4.82633140053011e-07,1.438769564652346,4.877782951679269e-06
CFD,2.128790784726505e-09,-4.239906831805097,6.313515343365346e-08
NEBL.1,1.494607683662222e-09,1.2776053544037578,4.7844699645545074e-08
MEOX2,0.00019223121882858794,-4.25300552179905,0.0007694798553759284
MGC40499,8.590748090355002e-06,-1.518718867702932,5.274762126665801e-05
FAM91A1,2.8298753758576864e-06,2.515701128145163,2.0771616943407556e-05
C10orf6,7.516088013301587e-10,-1.0410168281928556,2.7577644656643935e-08
SYT15.2,1.274837430961405e-09,-1.1954222215339954,4.227353298721645e-08
APOOL,6.730617405712994e-05,1.4549345564122076,0.00030862343226196163
KLK6,0.010555650602325925,1.9952913858373957,0.02598962851964465
MAD2L1,1.7763002253721986e-09,4.337301703799458,5.4578177561851606e-08
ADAMTSL4.1,8.090750871051866e-06,-1.0762741327370917,5.0318255487360416e-05
C14orf121,4.734408921544433e-06,1.4587635993807027,3.180036435064761e-05
LSM14B,0.00048267404932339367,1.0392442688581331,0.0017157812912187765
C8orf55,5.856481304814928e-07,1.7708158812921084,5.675848897597831e-06
ARHGAP15,1.7001809273400825e-12,-1.6943189218904715,2.4813693218494993e-10
ARHGAP25.2,0.000713646453856873,-1.1500626883554643,0.0024259167839964556
ZWINT.2,1.8001524347761962e-12,2.620213770244262,2.6101033734036036e-10
FIGNL1,1.1410874219305436e-07,3.900010010850677,1.515611147593813e-06
PFAS,1.6823106439512398e-11,1.187915438951296,1.5140897331116727e-09
CALM1,2.877457797025549e-11,-1.2793517124421339,2.1786185586762722e-09
SRC.2,0.00043673748554776674,1.0796236381278352,0.0015722128550612795
FARSA,3.2077265984513574e-07,1.1687219677954257,3.4729237120568527e-06
NOM1,8.364284801473202e-06,1.603136832902901,5.1614268160189574e-05
DMKN,0.0049590794591836814,1.364241463838983,0.013385109955290277
FKBP5,4.967844916903284e-08,-1.2210944666641392,7.756269677904443e-07
ETFDH,2.403957284525958e-09,-1.2005424505238427,6.984057503997829e-08
KLF9,5.258445178489864e-10,-2.3136545849792824,2.1209699607203482e-08
SP140.2,0.0008601764542174365,-1.1381665426925984,0.00285874973188908
RTEL1.1,2.710645135614493e-05,1.0412806294378,0.00014095863030584135
TAGLN.1,1.0823879040011675e-08,-2.1983925558960244,2.2977696901781723e-07
MRS2L,9.360231584099784e-08,1.629867220918701,1.294559709860783e-06
EBF1,3.131424839506222e-05,-2.218298204055733,0.0001597321881802852
SMPX,0.00033399440928387676,-2.9488033975072714,0.0012477824142057127
BUB3.1,2.645816059877159e-07,1.0704209263493567,2.9749003280443435e-06
NTSR1,0.0001902437881852231,-4.6718100100562,0.00076262526149277
PDE1A.2,1.0747427081086303e-08,-2.6942448397666414,2.2837253100269975e-07
CHD7,1.6723655907799267e-08,1.696580303328152,3.2316862600924996e-07
CLIC5,0.01059470485556661,-1.5216926373334214,0.026071318082738732
ZNF438,8.637149424636688e-06,-1.028679588043838,5.298852954539278e-05
NFIB,4.142275272606972e-09,-1.3016010096292483,1.0907609192331825e-07
ZNF467,6.193088618888715e-07,-1.7489201607424585,5.922495230135302e-06
FGA.2,2.8349636078380684e-05,1.446457013833606,0.00014659867756708556
FEZ1.1,8.398721299507572e-08,-2.800927154452828,1.1837181277527065e-06
HINT3,3.667826409431279e-05,1.2003586149066692,0.000183176634549355
ENC1,5.306783332057378e-07,2.5470945820951094,5.2532655706542106e-06
RUTBC1,1.1957044653888547e-10,-1.098463577622697,6.438230063152027e-09
SPECC1L,2.8660865808484366e-11,-1.1300605162816932,2.1774405722445795e-09
CDH2,1.8570255151486313e-06,-2.060430056155883,1.4746850030570592e-05
CXCL6,0.0005443597584112148,3.7374241751060673,0.0019086576387852678
CRYM.2,0.00959091786477659,1.0604008208566897,0.023911544382131254
ARMC2,0.020347558122160103,1.8122899557876746,0.04593455213198471
DSCR2.1,1.0876549308667474e-08,1.5709778706088908,2.302341315491214e-07
ZDHHC20,1.850741740752944e-08,2.7469698782171763,3.5061361893136904e-07
GZMA,0.003054487302100575,-1.7634409479564717,0.008729804987090847
PUS7,5.1551771269793494e-11,2.528392100852969,3.2622193181847805e-09
TP53,6.217741404587319e-07,1.7247303796326383,5.94032624114406e-06
HIST1H2BF,2.747004148495739e-06,2.632605853846319,2.02689188766431e-05
AMMECR1.1,1.5254145460270027e-09,1.477012218740624,4.856147999809985e-08
VAPA.1,7.619338788266735e-07,-2.0594550520364994,7.063050786825762e-06
MGC40499.1,5.112962878331671e-08,-1.1090340290695089,7.937436563534624e-07
EFHD1,7.603567700673853e-06,-2.0644661046128414,4.759524432047087e-05
RFX3.2,3.422582527405088e-06,1.9845084956251662,2.4226729670693833e-05
CREB3L3,0.00392618415867009,-2.0331533697062794,0.01090093484054284
C20orf19,3.0107322953603894e-05,-1.7304009373561353,0.00015449938755557455
UTP18,2.705512110347861e-09,1.7264318478661105,7.7069860535028e-08
CIDEC,0.003261521933607744,-1.1086927988259774,0.009261853888268586
GABRD,0.001715431790753454,1.9432781701107338,0.005251157561208033
MARK1,6.485580744215825e-05,-1.738462343158015,0.0002989944373019199
CACNA1H,1.7449223232389476e-06,-3.4625675397521167,1.4020049554050275e-05
KLF4,1.2412598798602699e-06,-2.2195499520844333,1.0615308085898314e-05
AK1,4.355917921976349e-05,-1.5369661171924687,0.00021186855255561242
TFB2M,2.8909470455231368e-08,1.311518740413371,5.019843218343032e-07
DDX52,5.392001172660161e-07,1.0656913275186044,5.323719370665694e-06
ZNF781,9.809185531606435e-05,-2.313551325441596,0.0004279389809894929
PELI2,2.7233753148346404e-08,-1.1808784799035656,4.783480442145025e-07
APOD,0.0001558082062730897,-2.5979514678085955,0.0006423432908311136
MSH5.2,7.810840389344857e-09,2.1183518093526974,1.7735484462356838e-07
FAM86A,1.4205130962165084e-08,1.5272679716699775,2.844103116107132e-07
PUSL1,6.732927714586582e-08,1.3314786198634385,9.882480142017472e-07
KRTAP4-10,0.0012468954262866447,1.8856036467035735,0.003967459572108854
C20orf132,0.00016236807562055526,-1.4317011505669552,0.0006660453752896445
PRRT1,7.25293893972127e-07,-1.2967000735452272,6.766156326273199e-06
GPR18,0.0005565722758655655,-1.953420671971378,0.0019444093492601109
TRAF3IP3,0.0004734812115229466,-1.188718028008834,0.0016876136241042814
C9orf41,6.882577313488509e-13,1.8022720518885555,1.4007623405727438e-10
RNASE6,0.001488883058827711,-1.1589734250829329,0.004633101666016825
KLHL30,0.009311731095564015,-1.8741324774522976,0.023304540007219328
FAM125B.2,9.63127075414579e-06,1.5108111263103736,5.813880555373338e-05
ABCC2,0.017744981507176977,2.6903071788721458,0.04079323002644705
POLR1A,2.595671373878252e-08,1.2408116095234032,4.591895833980474e-07
ENPP2,2.8529217612339344e-08,-1.9828925055721403,4.971658786426835e-07
RRAS,3.074350067657818e-06,-1.320393491741326,2.225909648366662e-05
EPS8L2,0.007417086639189116,2.5772033743272647,0.01904289802617627
C2orf16,0.00019781386764413042,1.3642223019549657,0.000789547110438537
PTGFRN,0.00010486504683177416,-1.068927220942026,0.00045356330647613135
SOCS3,0.019959497942976266,-1.3810418165942515,0.04514033055020751
SYN2.1,6.92290299996002e-06,-3.7631916884015157,4.378890336197292e-05
HPD,0.0006979136542719366,-2.770457134353061,0.002378562124507211
INMT,9.667493674857709e-07,-2.2857358700913304,8.588853811896011e-06
