Gene,p_value
MFI2.1,0.001852068112822842
UNC93A,0.0012939299196333002
RORB,1.192747348441002e-09
WSB2,0.0019733766954800535
BIVM,5.227903143515376e-07
CLDN8,0.00013385412240826043
C1orf107,0.008480677754166005
POLR2E,0.03929865936284088
MPHOSPH6,2.642224275231696e-07
POLR1C,1.0087928479813508e-11
APRIN.2,0.026229332764727935
SGOL2,2.96476347278311e-11
TRIM8,0.00027404806822532333
C21orf34.2,0.03177965582041233
TSHR.2,0.00702016078167937
ECM2,0.0012081718988645278
PLA2G3,0.010687488748360657
LRRC16,0.0017230877760176656
C5,7.110310151985266e-05
TTLL4,1.0931625757204345e-08
RAB21,0.010562601155903408
SAT2,1.9516259944307397e-06
PCOLCE2,2.2981532851455527e-05
LOC729843,0.0013005286939452596
STEAP3,1.5867005294908866e-06
HIPK3,0.0240736052291366
LOC286076,0.000222011912380316
PHF1,3.1681688812480196e-05
SLC39A3.1,2.955975632696092e-05
CEP55,3.5934672878320416e-12
LUC7L2,0.008449665134428757
TSG101,0.0049617720783227525
SYT15,4.038069263161384e-08
DDX47,1.2431436914365156e-05
ZNF670,0.003666513892388433
PUS7L,1.0506298236444434e-09
RNF125,5.517475150339557e-07
PSMB8,0.009299332753997067
JDP2,0.001336164340124204
IWS1,0.0013568365597571193
FMN2,3.520002597273346e-06
ATP1B2,3.5808894024188833e-07
EVI5L,9.326296105485605e-07
HFM1,0.023316258498263753
DDX39.1,4.53744820350804e-11
GIMAP8,6.316245547964547e-08
INADL.1,1.4108805829979424e-08
IL3RA,0.04351467869569629
CCS,0.0019638428001146242
SLC24A1,0.012058689398887915
SLC7A8.1,0.027926486275469124
DPP3.1,4.363424811976056e-06
PCGF2,9.353547306735362e-05
P4HA1.1,0.015316752761843494
C22orf5,0.00026630382100652737
DHX34.1,2.307631709821544e-08
TSPAN1,0.00035446463793502466
ALAD.1,3.507818497003651e-06
HIST2H2AB,0.004860097436979262
ISLR.2,0.0012029783604834649
PPP1R11,0.001562034310180925
CD33,0.012089265242352445
ABCA2.1,0.0027110335581620212
BMP6,0.025567807609710974
Septin 2.2,0.03841702339939633
OGT.1,3.4668413316709624e-06
WSB1.1,0.004682625947592349
LOC730744,0.012127546700209425
STX2.1,0.03488374829118277
ANKRD20A2.1,0.0019333732810491986
TRADD.1,0.01800856075528962
CD3EAP,2.09856600021263e-06
DNAJC11,3.499621385405287e-05
CDC2.1,2.9808987072771844e-10
GOLGB1,0.008262093355350627
ZNF695,1.4795309538155618e-06
RBM33,0.0011160554726131163
NCALD,2.3785187703374509e-07
GORASP2,2.96016328207461e-07
KLHDC4,2.129289542482683e-05
GEMIN8,0.003989882082234967
IL17RD,0.012997578446010686
KLHL14,0.028590614249822236
TSC22D3.1,3.20778979071916e-13
AMOTL1,0.047938050695178584
KY,0.0037776433854836136
C20orf160,8.4179321596464e-06
CENPP,2.262820284615558e-09
LRRTM2,5.180386414382556e-06
SAMD9L,0.0006148749199578593
ATF2,1.8205233725471555e-08
MAP3K7IP3.1,8.48702127193752e-06
MAPK10,2.202650852460656e-10
C1orf55,2.4626853235124234e-07
CTSL2,1.5020679432531392e-07
SLC5A9,0.0032348255580527687
OSR1,6.931282782656247e-06
BOC,6.30552673240765e-08
JAGN1,0.0033157509004086284
GRHL2,5.990282332770434e-07
ZNF239,8.671570942672257e-05
POLR2G,0.0003533360907901589
TAL1,0.02745491381632488
RPLP0.1,4.568472096066996e-05
GIMAP4,6.065928475269544e-06
FPRL2,0.008026612725157442
NOP5/NOP58,4.749217826400209e-13
C17orf32,6.831545109569404e-05
TXNL4B,6.30113481163176e-06
REPIN1.2,1.2065367006482072e-08
RLN2.1,1.2695211499059162e-06
RAD21,0.0033740326099106206
ODC1,3.566233155757658e-06
TCEAL4,0.00012005709448856173
C9orf18,2.455147625195521e-06
MRPL45,5.500774706861884e-08
PSMB3,1.1422668690560792e-05
LOC340527.1,0.012810237910238775
LIN28B,0.04776581021033375
SLC22A17.1,0.019502484062242316
NLF2,0.011480280911937668
KCND2,0.0032496944394071435
CKAP5.1,1.819944606591816e-10
GRB2.1,0.00034323554612210533
ZDHHC9.2,7.639645661926624e-09
TMEM130,1.129612683630769e-06
MRPL22.1,0.00044983451295792524
PPP1R13B,0.0012843308762876457
CALB2,0.0005422739303451736
CNKSR3,5.084236766931641e-06
NGFB,0.0014571562747946727
MRAS,5.279015960370952e-05
TOB2,0.0025576565935679246
GTPBP3.1,5.703152576806569e-12
LOC646517,0.03129954476849375
UBQLNL,5.3998408273483686e-05
C18orf55,0.021267497453384653
PRMT2.1,1.0468444190199158e-06
SMC2,1.6252897758145353e-09
FLJ14803,1.2101133735991219e-08
INSL5,0.0030566429584387637
ATG10,4.929087617883204e-11
KLK3.2,0.005052016945268795
RTN4.2,5.8896281235205005e-05
INADL.2,0.012158449926577624
RHOU,8.828949023148297e-09
RCSD1,4.6296312724151535e-08
ACLY,2.931690450655982e-09
CREB3L1,0.03264488637106842
PVRL4,4.6175537528109064e-05
HLA-DPB1,9.574557244297728e-05
CNIH3,3.411283711851566e-05
RIC3,2.341699029757691e-06
TIMP2.1,1.04330435848071e-05
AUTS2,2.5260761818601507e-06
PSAP,3.3185872748071e-06
RTN2.1,0.0036288061786157
FAM112B,0.0239739450627047
RBM35A,4.700544933025793e-05
BUD13,8.577468773023983e-05
Kua-UEV.1,0.000931304924503804
TOPORS,0.013433763693365785
MMP11,0.0001028430838026034
BANF1,1.138586152411825e-08
ACTL6A,1.7891472526391336e-11
MAPK13,0.00040499014554479685
NR1H4,0.04738135633484488
STX5A,0.0001513773876388815
LSR,0.00021116222678372264
KIAA1191,0.04041684008055499
PKP4.1,2.241875054022908e-07
ZCCHC5,0.0020281907291063335
MRPL32,3.81099261347084e-07
KIAA1576,2.9310657241085742e-05
TCEAL3,3.177657321103671e-08
ADARB2,8.291125757773085e-05
RYR3,2.017815434722346e-06
ITGAL,0.00015881357802539182
IMMP1L,8.180211851814202e-08
CPXCR1,0.02725296871227874
GPX1,0.0003127829522132789
OBSCN,0.0003098158753877183
CSF2RA,0.027975192933958185
NDUFB11,1.6426270277261965e-05
RNF213,0.028441548458337833
APBA2BP,0.01841316374299853
HIST1H1D,0.002332589366163456
SORBS1.1,7.411191767799231e-07
MED28,2.5352269317022764e-09
DLG7,9.255217235688403e-12
OMD,3.5077473087979673e-06
SLC35F1,4.025021290324869e-06
MGC71805,5.284925457702534e-05
C10orf38,0.0009733629405982528
OCIAD1,0.025879079542034923
EGLN1,0.017631768232037475
TMEM48,2.2979808904672363e-09
DLGAP4,0.02724362443384655
NCAM2,6.080043539811599e-07
CCDC70,0.036757135142521206
CD200R1,1.176827806556185e-05
NFYB,0.0010726299828281022
ZNHIT3.1,2.399047093283884e-05
NOL14,9.830014459427124e-06
PPARGC1A,7.195925417535792e-07
ST3GAL4,0.00967046508033468
VRK2,2.5766016605337304e-07
CHRNB4,1.876473461158233e-05
S100A11,1.1401837434398276e-08
EME1,2.9580663342043794e-09
SEC22C.1,0.03550531780643533
CTSF,1.2277798049438263e-06
GSPT1,2.347460032445679e-11
ATP5J2,5.740626074769835e-07
YWHAG,0.0008072319993430828
ACOX1.2,0.005510652278920179
FASTKD3,1.9275274718657795e-06
TESC,2.5718755552278985e-05
RAB7L1,0.0019356068384772484
MYCT1,0.016129509305136146
C14orf50,0.017159116197226966
ALS2,0.008544472641200753
USP1.2,9.4617187950566e-06
CSNK2A1.1,5.779738647558859e-05
OSTbeta,4.956140665263328e-05
PIK3R4,0.0046171558702886245
IGFBP5,2.8999166904512056e-05
C10orf47,4.184484799641012e-09
LOC401152,5.189661949726477e-06
PPP4C,0.01584914416398852
KAL1,0.007168699412903439
SLC39A6,0.0013504544872473688
MBD2.1,0.02402435987335817
C17orf42,0.017130228505697825
RAB9A,0.029567415484778464
MKNK1.1,3.2695928845080584e-13
ZNF268.1,0.012223938918218822
AGPS,2.6083577917402348e-08
ARL6.1,0.021288345039334303
ZBTB16.1,1.7148404234128646e-05
GPT2,3.940955960309044e-09
CLUAP1,0.00010275066670722607
NR0B2,1.377687099084935e-06
RXRG,0.003736735373465699
SRCAP,0.027617159634815616
ANKRD47,9.975604097891942e-05
FBXW9,8.589213331557027e-06
TIMD4,0.007573196735202752
MPP5,0.0019845410991140944
ARFIP2,0.04083097276167835
SSR1,9.680024947344206e-06
MDM1.2,0.0015095072115526103
MYOHD1.1,1.7694895949266222e-07
RPS7,3.7476141937661045e-08
SYTL1,0.0012323680690924776
GSTM5,1.7070024871974913e-07
VAC14,8.882183181664243e-06
ACO1,0.014564050079561137
ARHGAP30,0.0007413958099893002
PML.1,0.029670853008316386
SLC4A1AP,1.1950434478953447e-06
AMN1,0.03281573634861179
FMO4,0.00017184646874778228
PNKD.2,3.6008773787906727e-05
FNBP4,4.854898368599498e-08
DLX4.1,0.0031534549204123956
NTHL1,1.598621640065007e-09
TM6SF1,0.0002857304348548343
ZKSCAN3,0.008091784209918552
LONRF2,8.506662727725113e-07
PACSIN1,2.008874222824859e-06
ECOP,5.748417038239197e-05
C7orf25,0.0019401261070184676
SCARA5,1.219545477421289e-09
SRPRB,6.141595451880037e-10
SETD4.1,0.00029511847369612245
TAP1,0.0023193394154145727
EHMT2.1,0.0019431956732601043
DKFZP564J0863,0.02939116022322394
AMY2A,0.017540966005134228
ZFP42,0.0071999305175825265
NCR3,0.0020260910099086787
MAP1B.2,1.277217691058126e-06
C7orf23,1.3760333617995483e-09
COL7A1,5.275382374829712e-05
ARHGAP30.1,0.007020430359409995
C20orf46,0.004694439938155777
C1GALT1C1,6.071155915104577e-07
NDUFA4,0.00030500553783013493
KLHL32,0.003348710867230562
C21orf70,3.800054640255938e-05
CCDC77,3.0710647384802484e-07
FAM83H,9.021160406436681e-13
RBCK1,0.001315098668037134
NUP133,0.00031396090794201466
AP1S1.2,1.3434354763985635e-05
ERBB3.2,5.003847676066111e-05
FASTKD1,0.016919348404488603
HNRPD,4.212723621893815e-09
RARS,6.938136630465072e-07
ZNF684,0.017138161881195123
FLJ12949,1.2385554729278076e-05
SKAP1,0.037758589612793894
NEDD4.1,0.007207697724818071
CDON.1,4.6084182347179685e-06
KIAA1815,0.014734231568809266
NCAPG,2.1269465911863474e-13
NDFIP1,0.000230806901274133
TMEM39A,0.0004390253979009431
ADAMTS4,0.01333820222425787
FAM18B.1,0.00929517112455505
GADD45GIP1,0.0002892193021906845
C16orf30,0.007417493772276827
CAMK1D.1,8.871975486344062e-05
RAD23A,0.00030544313418988183
TLE1,2.5555192195425084e-05
TEK,5.562196105351307e-09
NUDCD2,2.1653419440925616e-06
SESN2,0.010026118556510085
COQ10B,0.00011069269438054008
MS4A3.1,0.005576588587345989
TRAPPC3,0.0005352222166222403
TDRD10,3.42478124511115e-06
ANKS3,0.023862369746408547
ZNF17,0.005694449685345489
XRCC1,4.750383009129126e-06
SYNJ2,0.0013702769624928445
IDH2,0.022359732716618116
CLDN4,0.006805640115500578
POLD3,0.0019552796618474986
CKAP2L,6.945884106672026e-15
HNMT.2,6.0434480507288104e-05
PCNXL2.1,8.598332927980629e-13
LSM10,0.0005707409619119641
MCTS1,0.0010119234333127963
CECR1.1,2.8217065159564438e-05
KPNA1,0.007520480414621013
TCTEX1D1,0.03921744724891123
GPR64,0.03739344570195108
PREP,1.9841625678880022e-08
EDNRB.2,0.0001391918595361774
MGST3,6.017084059077314e-05
NSUN5,1.1939936209122207e-05
RLBP1,0.0006578616611192915
KCND3.1,0.0001467335914535544
UBE3B,6.560335404712535e-08
PPP2R3B.2,2.4821945712360156e-06
SH2B3,1.1769865371477742e-05
HIST1H3B,1.988488306499471e-05
TMEM55A,0.0002975422057805293
LHPP,9.59009699926703e-06
FLJ21511,4.121098527986145e-05
TMEM60,0.0018198677470089351
UGT2B17,0.025320779305680895
AKAP13.1,5.043764429018243e-09
ACSS1,0.040415761137673784
SLC25A40,0.0007598316410725856
KIAA1143,1.0206228388701795e-06
DNAJC13,1.3925368336977204e-06
RPL4,1.3009375101544932e-05
PCDH9.1,2.5393410959494236e-07
RAB6B,4.661588323466947e-06
YY1AP1.2,0.00013256923245046073
SLC35E1,0.006034250479720843
ARF5,0.023532569423066647
FAM13C1,8.874894883321292e-08
LAMP2.2,1.0467117514014208e-06
CCNB1IP1.1,5.917089783834009e-08
CBFA2T2.1,6.644860196555558e-09
MAP2K2,0.030627818903615118
CTSH,0.0028351893812244835
DDX4,0.016209957600688794
PACRG,0.004204747683604458
C6orf134,3.4996069740848617e-06
DHRS3,4.823442647561719e-05
HKDC1,7.0793493624686655e-09
SLFN11,1.314883921751375e-05
C13orf33,0.02790474046710253
CXCL5,0.037757388159001856
PTGES3,0.00036265919123246014
ATP6V0A1,4.6411038649665086e-05
RAB5B,1.1451164761768251e-07
TMEM183A,4.4887744205580325e-05
HLA-DRB4,0.0042264100423751874
PROX1,1.2656008453992568e-06
FLNB,0.011653964859526005
HTN3,0.02896627534148897
NGFR,3.12195285927396e-06
ELMO3,0.0008297291287806045
DAAM2,3.538716826128359e-08
ALPI,0.0003134459457868544
RNF103,0.030155036379518534
WDR78.2,0.0027155121244112957
FUCA1,0.0001552602566900651
VWF,0.0034941078796503927
BTN2A2,0.03628874754719269
SAP18,0.02606892249550517
CLPTM1L,0.0005999525688984449
UGT1A6.1,0.00016027041216670317
PHF10,7.290750456489785e-05
ARL8B,0.0002673639079409297
GRM4,0.047453482000125495
TAS2R5,0.0005503445571642939
PHF1.1,5.877510760392851e-06
AADACL2,0.0001967408311454133
STX8,8.184785946047605e-08
CDGAP,2.4713351908911153e-08
IFNAR1,3.4004852300515507e-06
KIAA1600,4.212717392350566e-06
C17orf79,0.02099967342849355
MMP28,1.1061711729975185e-07
BCL2L12.1,3.260289953757391e-10
DHPS.1,1.927292441387396e-05
LAMB2,8.547269293283373e-08
RAB2B,4.052054229319849e-09
TACR2,9.99903163231398e-07
MRPL35,0.0010556778239971727
PRG-3.1,0.04103517194311636
TTC13.1,0.0028840116610902924
RANBP17,0.001731006833890467
PBEF1.2,0.04911735405591081
C1orf84.2,0.01745873697048922
SLC9A11,0.041062898996628204
ALK,1.678145309368669e-07
RHPN2,0.00604999705057942
CDCA4.1,5.109808123802467e-11
PTTG1,1.9422602823954142e-11
SNTA1,0.0010820522414670846
DNAJB11,1.5113930922874053e-07
DDX10,2.1834391192907116e-08
SEMA6D,0.0457735861012773
FLJ40142,0.00021090451497536897
DENND1A.2,0.010658673465543096
HNRPA0,0.012640009354481715
MYOHD1.2,6.073084585509623e-08
C11orf67,4.241306647513679e-08
PLXDC2,0.003559569353800895
CD48,0.0011429562870015144
SAT1,0.0010098988204832627
SLBP,3.2662032675778738e-09
LRRC23.1,0.005786581303178688
GSTM4.1,3.1438036492124943e-07
ZXDC,8.196566003319186e-06
LOC221442,0.001107839548367279
TRIOBP.1,0.0036827379053830742
E2F8,6.517506057263685e-11
CST1,0.008645016920753142
PKP3,0.01876987626481342
C17orf53,1.3366571020254739e-08
CD63,5.50897567586038e-10
FAM86C,1.4546173244659472e-05
C10orf39,8.174916279816181e-06
COASY,0.0002106184675080227
ARHGAP12,0.036556718290990706
IGSF11.1,2.110736996717887e-06
SRR,0.0007052580247408259
HIST1H2AB,1.9636583135136034e-05
TCEAL7,3.658035304786247e-07
RPS18,4.451893184035669e-15
STAT5A,1.3414963182077486e-05
GP1BA,0.005329824524519738
KRT8,0.03826314954017598
FKRP,0.005745086241876139
PNO1,3.047392644626256e-11
DOLK,0.0009249686532932221
PRR4,2.0474410170771077e-05
SOCS7,0.034666611342556684
STX10,9.831461464835956e-06
EIF2B1,0.028547584905939054
HDDC2,0.027825225243508122
ANAPC11.1,0.0003600733530789642
C12orf24,0.0010946958549229843
ZNF259,4.5385728716772324e-07
GCDH,1.2910349760263807e-06
RFFL.2,0.0012562418919714576
OR13J1,0.04895529965642211
YTHDF1,2.944443550263848e-06
CRISPLD1,0.0015526399013970772
ABHD11.1,4.082762082705988e-08
GPR177.2,0.00024162963908094223
MYC,6.59792187943339e-07
C8orf78,0.03542044423168843
CDO1,0.0009039963337240067
ZNF326.2,0.0011203119808664253
OLFM4,0.007180169139464991
ABL2.2,0.01945450034717239
NPTN,0.005825942150704342
KRTAP10-12,0.032799189759562
C4orf21,0.009749022671637231
FRMPD4,0.0015860749207546312
FANCL,1.2714963278180357e-08
RMI1,9.045997938957074e-11
NOL6.1,2.8555062269451816e-05
CACNA2D3,0.00010484006959034876
CABP7,0.02266600256345949
CSK,0.0031583003203477364
TRIM52,0.0019678164539002896
GPIAP1,4.857079912361206e-06
LOXL4,0.00012791058803819996
GDI2,0.00023019350714380632
AP1G2,5.438661157334944e-06
RPL31,1.4800515444415704e-09
BCL7B,4.018168553579158e-05
PLAC1,0.015968648797700484
SF3A2,0.021310150884753076
YPEL2,5.236965985889409e-06
SLC35C2,0.00014846498073521942
LOC442535,0.0152511535420355
SLC6A9.1,0.029085549228214238
GINS3,3.1735252060844064e-08
RPL30,3.361036931998286e-10
C6orf151,6.364427194114913e-10
JMJD2D,0.0007547660801238579
MMAA,0.005901566637865791
LRRC45,0.002964191361911601
SPAG8,1.1751505542320523e-05
CDK5,2.250786867892427e-09
ADCK4,0.025738759712567987
TACC2.1,1.1105962067509292e-07
C3orf23.2,0.03713848311968558
RGS9,4.2890766401518926e-05
IYD,0.00040606334915072625
CDK10.2,0.005459147888692413
IRF4,0.0008729569125477432
C10orf58,0.0017271546019294517
PSMA7.1,3.63186876496847e-06
R3HDM1,1.1873165809108808e-09
SVOPL,0.002145103206550325
ARHGEF17,2.989086332725481e-06
KCTD8,0.00016518873502931913
SYNE2.3,0.004545635695473676
FNBP1L,8.010294941172486e-08
TRAK1,0.004176550122312874
CRB3,0.00790008171999512
DGCR14.1,0.0009299291039012601
CDRT1,0.013760627005279124
C10orf56,1.941808180286162e-07
TSPO.1,0.0021249457787543514
GPRASP2,3.577689216914284e-06
AP1M1,0.0007908026358145109
CCNB3.1,0.010378253144599047
CNNM2.2,0.0014773926714469626
IL6R.1,1.3925363970258503e-09
SCNN1D,6.151598260421709e-05
MALL,0.0005186233033068448
FAT,9.30787474674623e-06
KSR1,0.004223093889151333
LRRC45.1,9.177546844730487e-06
DHX15,3.5929375977896984e-07
TRIM25,0.011299666457368386
MRPS12.1,2.093088399426472e-06
SLC25A18,3.37918731098429e-07
LOC400455,0.004186753360145474
TSC1,9.436287335095367e-05
C1orf162,0.0018072304476729065
XRCC5,0.00041745366762380257
FAM43B,1.3466455867558478e-07
CRSP7,0.0025124584552715158
TBC1D1,1.5439775847334588e-05
PDCD11,7.07379948514648e-08
N6AMT1,3.246261319125864e-07
SLC26A10.1,2.815982136277062e-06
FLJ43692,0.0011164166695894525
RAD50.1,0.0023275168474058386
IKBKE,0.001141888971846085
LRRC2.1,0.028781105183406604
ANKRD44,0.00011305091604700378
ANGPTL5,0.025213620668496004
IDI1,0.038536752833925665
HEBP2,0.00879846908822221
C20orf55,3.5357461639898335e-06
OTUD6A,0.04703985626760909
C6orf199,0.02018411122491235
EIF2AK4,2.992922963313044e-07
RPL23,7.489021176440259e-05
GBA,0.0011863342910635021
TLL2,0.007381428417583068
PLEKHA4,2.437838968617945e-05
RNF180,0.0001672293959070849
CUBN,0.02459416969857516
LOC389432,4.949159753822017e-05
XPO6,1.2938153178147144e-07
C19orf45,1.0259966284382524e-08
TUB.1,2.2238174175904136e-08
RALA,6.373400309016537e-05
RAB3A,0.025510151509074444
LRRC1.1,0.030633490968130145
ARL2BP,0.0004316023745094608
FRAG1,1.6966448407077888e-09
EIF1AX,0.0003077007657187737
PTCRA,0.025213586967688186
HPCAL1.1,1.0393121938671303e-05
NDUFAB1,0.002828468727996012
PFDN5,0.0008836497520308535
BLR1.1,0.0018104437051781642
IER5L,0.0001907635873576147
TAF7L,0.03826190101202277
MGAT4A,0.04798549675563922
ABI3,0.00030175478270019236
RPS26,6.627314005573401e-05
ZNF41.1,8.914567339149702e-06
CCDC18,2.7223037396597977e-09
EFNA4.1,2.8477632251653715e-11
FAM63A.1,5.238617374719497e-09
ARMC9,0.014081662257910852
VSX1.1,0.03296250563391152
TRABD,0.0009237466826310432
DACH1.1,1.5780244766024087e-08
PGK1,0.00011464861175039157
RIF1,8.364063561961201e-08
MFSD8,0.0019084048307574841
BEST2,0.0003044964718748425
FBXO4.1,0.0010678714763531854
BGLAP,0.0007479388341846312
SYDE1,4.046674642810133e-05
NOTCH3,0.04554055370270178
FEN1,2.429032333261475e-08
C13orf7,4.4217891800690905e-05
RPS27A,9.919789708697817e-05
UGT2B7,0.04319796063856018
FLT3LG,1.714822141617421e-05
ANXA2.1,0.02875598576507027
GPR120,0.009510845076758857
CPEB3,1.0665044013793817e-13
ALDOC,0.0003337544486383845
NFATC3.2,0.0012752761128321786
UCP3.2,0.001204033599209664
HIST1H2AM,6.0818628194755396e-05
OR4B1,0.029962614291791256
WDHD1.1,4.23179674550808e-09
NT5DC3,0.0002142643685950629
NOL4,0.02130700381438226
INSC,0.016469847793737544
MFGE8,0.008404023576895302
RFX3.1,0.00014152559957489154
LARP7,0.003311498470578366
PPM1F,0.00023892138428946048
STUB1,0.0009685449902323746
MFSD11,6.345056337843542e-09
EXOSC8,1.6446433684050625e-10
RPS6KA4,0.0018996488094780834
DDX18,2.1244128892951886e-12
GPR143,0.0041332616870568065
PPP1R12B,0.00015040301850562194
C4orf20,1.1877053122792864e-05
SEMA7A,0.04897943022509015
CKS2,1.4606247673948478e-09
RPL35A,6.40863633545015e-08
TMEM177,1.195727586911453e-07
PARVA,2.147121855675074e-06
ANKRD5,5.681808742834692e-07
SCRN1,0.027406412654445465
GAMT,2.1274523228424786e-05
ST6GAL1.1,0.0006892486664001242
KLHL20,0.0016134366953514793
MXD4,4.563277120059769e-09
TBC1D17,0.03130688245918509
NUP62CL,2.5032399477367338e-08
COQ2,6.531803499479375e-05
STK32A,0.03911259967339259
DGKH,0.02352865095843049
TRIM7.2,0.02569103806430824
POGK,1.0578066852488797e-09
C5orf37,6.6634037075748456e-09
ATP5E,0.00025595392030495616
PHF19.2,1.3421614953209786e-10
SYN3,0.041523251437140925
MGC4172,0.000117046454809794
CHTF18,2.750280186955631e-09
MYO15A,0.0007405415455283586
EIF5B,0.003125271001056411
FREQ,3.2018396310778913e-06
POLS,0.042926221581893007
GPR62,0.02024039437283419
C1orf103,8.40291652326954e-09
MORN2,0.04736435369736476
AUP1.1,0.017236491690747115
APOL3,0.0008966872289265283
C14orf179,8.234183209711309e-05
SLC39A9,2.2226047625153353e-05
SLC39A1,0.012600703337858031
COQ9,0.0021127742392959338
ADAM15,0.00043814929521439084
RTN1.1,3.2064709025935116e-08
GPR56.1,3.019408118733708e-10
SP3.2,0.0015911429902250253
LY75,0.014169930739388067
NTN4,0.016647072671213712
MANEA.1,0.00496527704122315
SYN2,6.3020612501040335e-06
NUMA1,0.00280488963074923
C10orf81,9.810983163043669e-09
March 6,0.000492043096465038
TMEM88,0.0009583951844429726
FLJ30277,0.01378600109193484
MAGEC2,0.027674480699867346
WDR49,0.0046161252945142155
GIMAP1,0.00023665346051085297
SPIB,6.657578290908003e-05
ZNF250,4.0536453897285296e-05
DDEF2,0.001494680086493349
LOC728901,0.00146556258398439
ZBTB5,1.5191759355094374e-05
DBN1,0.040514016135566266
BTBD7.1,0.0006318091424101328
LARS,0.00020060895162596348
PLSCR4,7.843460208414315e-12
QRICH1,0.02040461254954204
C22orf9.1,0.018584548345900048
CTNNB1.1,2.17286002434623e-06
FBXO4.2,0.007013075364213352
DIAPH1,7.118612525314884e-07
SMPD1.1,1.392219859485549e-06
RAN,2.1327506704196275e-05
UCHL1,1.226356819449148e-06
OCEL1,0.00018370673590567424
HIST1H1C,0.0016379586009715895
ZNF256,0.002787814479456006
C1orf163,0.0007317191520557375
UMPS,1.5678425132584969e-06
VGF,0.0467883271434155
CKM,0.00036017749909385646
USP40,2.0397801320295344e-05
PTRF,1.0414216239643868e-08
GSK3A,0.0462515292045348
TPM2,1.7991683895274987e-09
ZMYND19,9.132042976596253e-19
GJE1,0.004714317928005077
